COMMIT_HASH,REFACTORING_TYPE,COMMIT_DAY,LINES_ADDED,LINES_REMOVED,LINES_ADDED_LAST_COMMITS,LINES_REMOVED_LAST_COMMITS,LABEL
402f8737f85493f9f1819607d6dd9ef2f5e69062,Rename Method,549,347,147,20072,27406,0
38e095c857acf733f22b947024a21d62005d8e60,Extract Method,544,1771,509,18801,27214,0
c0e65c7cd01d5e55a3ff36760d31ce8a74e95965,Move Class,535,414,1031,18553,26652,0
c0e65c7cd01d5e55a3ff36760d31ce8a74e95965,Extract Method,535,414,1031,18553,26652,0
c0e65c7cd01d5e55a3ff36760d31ce8a74e95965,Rename Method,535,414,1031,18553,26652,0
8ce6c49bba4e31b46d3130b2d7f58a3ebe903c2c,Move Method,534,42,52,18551,26603,0
da958009b49171275b40ffe85b813daffb22dd26,Move Attribute,534,314,87,19044,27051,0
da958009b49171275b40ffe85b813daffb22dd26,Rename Method,534,314,87,19044,27051,0
da958009b49171275b40ffe85b813daffb22dd26,Move Method,534,314,87,19044,27051,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Move Class,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Rename Class,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Move Attribute,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Extract Method,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Rename Method,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Push Down Method,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Extract And Move Method,533,17531,25727,1536,1347,0
73c18fe9666e3e12716d10fc9afa64073db4c647,Move Method,533,17531,25727,1536,1347,0
120f62b4cb4a90f5240f18be8d223be99ad381d2,Extract Superclass,521,500,317,1083,1071,0
120f62b4cb4a90f5240f18be8d223be99ad381d2,Pull Up Method,521,500,317,1083,1071,0
120f62b4cb4a90f5240f18be8d223be99ad381d2,Pull Up Attribute,521,500,317,1083,1071,0
2489f442f20ee2d9730a17bbf61c055045205720,Rename Method,521,166,469,2654,894,0
2489f442f20ee2d9730a17bbf61c055045205720,Move Method,521,166,469,2654,894,0
f124f8e055fce318ca02e3afc94e250c929e1a37,Extract Method,513,40,3,2708,927,0
48a296e12d4e660886e778778bf3d29c755847d3,Move Attribute,512,807,535,2168,427,0
48a296e12d4e660886e778778bf3d29c755847d3,Extract Method,512,807,535,2168,427,0
207705cd628f256fb9551012c512f677c89e60e2,Move Attribute,506,23,23,2698,810,0
eb88f5e170912bf6b6f2acfe91dbe278fad71c61,Rename Class,505,47,41,2932,818,0
e850345f051e3b8e019c9c7e22e39cb95aeb5a31,Rename Method,505,1737,292,1719,702,0
e850345f051e3b8e019c9c7e22e39cb95aeb5a31,Extract And Move Method,505,1737,292,1719,702,0
d47b857fda2cb50bf7750183f9f9f4d2770f557d,Extract Method,500,94,36,1643,684,0
b0d14916843f6962f74db059df0d9b2887a377a6,Extract Method,500,267,35,2548,1561,0
b82c3a0e4194928159f2f0dd7c2384e54545cef3,Pull Up Attribute,499,553,406,3276,1278,0
b82c3a0e4194928159f2f0dd7c2384e54545cef3,Pull Up Method,499,553,406,3276,1278,0
5a38c90c219f12367c19d2b430b54ba309fb3aa3,Push Down Attribute,499,281,49,4382,1377,0
5a38c90c219f12367c19d2b430b54ba309fb3aa3,Extract And Move Method,499,281,49,4382,1377,0
3909b9a3b86f7e28fee9e1450c9321b01d70d437,Move Attribute,498,524,176,3976,1236,0
3909b9a3b86f7e28fee9e1450c9321b01d70d437,Rename Method,498,524,176,3976,1236,0
3909b9a3b86f7e28fee9e1450c9321b01d70d437,Move Method,498,524,176,3976,1236,0
458817008114cd4237a07d10b438b0b85e4571b0,Rename Method,493,18,18,4033,1313,0
f6d18854feb10ef3733533a36d62b752cf8bf6f5,Inline Method,485,1172,912,3003,513,0
f6d18854feb10ef3733533a36d62b752cf8bf6f5,Extract Method,485,1172,912,3003,513,0
ef1efc0689d7d17362c3c584a09aa6e8efb83f92,Extract Superclass,479,1281,123,1827,506,0
ef1efc0689d7d17362c3c584a09aa6e8efb83f92,Rename Method,479,1281,123,1827,506,0
ef1efc0689d7d17362c3c584a09aa6e8efb83f92,Extract Method,479,1281,123,1827,506,0
a4c54c92b5e3b2eaa37412f3a67859407c72a13d,Move Class,446,1387,148,690,370,0
a4c54c92b5e3b2eaa37412f3a67859407c72a13d,Extract Method,446,1387,148,690,370,0
8738110cf497b302616a9eea7520bddf9060b016,Extract Method,439,118,35,1140,618,0
1f143fc9439c3c636215fdd0b5617e85bc707390,Rename Method,435,75,95,3114,2250,0
45da163e9c8a738fb819f8fe500d873d769483ee,Move Class,424,142,112,4587,2176,0
45da163e9c8a738fb819f8fe500d873d769483ee,Move Attribute,424,142,112,4587,2176,0
45da163e9c8a738fb819f8fe500d873d769483ee,Move Method,424,142,112,4587,2176,0
5a7665cdb13ca06e7ed723a0a49a769e828e96b9,Move Attribute,416,105,116,4641,2177,0
78e120d61fb95201d8f6396f3b16b2ba67e5370d,Extract Method,404,250,12,5895,2553,0
e3cad920f9d55df52bfd068acaafd31debafb919,Extract Method,403,568,283,5568,2329,0
e3cad920f9d55df52bfd068acaafd31debafb919,Rename Method,403,568,283,5568,2329,0
1262a064d5862c02af115350829e8eef6c64787a,Extract Superclass,397,2049,1727,4042,648,0
1262a064d5862c02af115350829e8eef6c64787a,Move Attribute,397,2049,1727,4042,648,0
1262a064d5862c02af115350829e8eef6c64787a,Pull Up Method,397,2049,1727,4042,648,0
1262a064d5862c02af115350829e8eef6c64787a,Move Method,397,2049,1727,4042,648,0
1262a064d5862c02af115350829e8eef6c64787a,Push Down Method,397,2049,1727,4042,648,0
f07f13cc4bbd4bc5ea60e4bbfcdf17c118f07a96,Move Attribute,395,1615,38,2431,614,0
f07f13cc4bbd4bc5ea60e4bbfcdf17c118f07a96,Pull Up Method,395,1615,38,2431,614,0
45ae76d58f9b86037ea8745a8acb727e5274e340,Extract Method,393,159,117,2400,572,0
7b663eee1804838e8bbc0532a9e3b32b88654168,Rename Method,393,1504,388,1043,186,0
7b663eee1804838e8bbc0532a9e3b32b88654168,Move Method,393,1504,388,1043,186,0
69d6f57dc948f62497f8256983219745663672bb,Rename Method,382,241,59,1756,140,0
e78d9e8a2fc9f67a891d7c732b57dcf72b575a7f,Extract Superclass,380,523,46,1690,418,0
e78d9e8a2fc9f67a891d7c732b57dcf72b575a7f,Extract Method,380,523,46,1690,418,0
6d9840fbddc9e2bf71f14b9c1d66f8bb544659ca,Rename Method,376,4,4,1829,436,0
d68cdf4f80c5a4166e03e037613a06a411ae9a70,Move Method,376,128,75,1742,365,0
42cd59ba56f02fdaf3d22445a3a2558c751a968e,Extract Method,375,147,2,1855,447,0
8347851fc66492e7f886138798963d31fd85a0b2,Rename Method,374,954,13,2074,663,0
315005c96f9c8312e0a5b5e3d021e2937356deb6,Extract Superclass,373,457,324,1737,442,0
315005c96f9c8312e0a5b5e3d021e2937356deb6,Pull Up Method,373,457,324,1737,442,0
315005c96f9c8312e0a5b5e3d021e2937356deb6,Pull Up Attribute,373,457,324,1737,442,0
07cf02855e24c2dc55409ebe907f7f87cffed490,Extract Method,372,143,22,2353,1173,0
b9c73e8b96a89f6b77500781189dc5fab67d3784,Rename Method,372,41,4,2511,1416,0
7c1e2e0e418d2f48e2f0ec843eaeb8ced962c31d,Pull Up Method,372,260,84,2594,1402,0
0d31f14d7a26af8d552454ed23e81fdab9c39b1a,Rename Method,368,1173,229,2333,1604,0
a777ea980c68e7a2ba615562d40ea56d893e2095,Rename Class,367,120,103,2399,2176,0
dc11e392726f54041187aa911b3e0c48d3610671,Rename Method,365,759,753,2257,1524,0
f23568b10dedaf376be0a1bdce2e65a64c41891c,Rename Method,361,199,247,2946,2019,0
f23568b10dedaf376be0a1bdce2e65a64c41891c,Move Method,361,199,247,2946,2019,0
a402f68889aa66e94293378a69fce47e17fbefc8,Extract Method,359,343,70,7208,12035,0
2b73e81ed9ac48f6d9ab58543845960fa4583147,Extract Method,354,912,431,6380,11630,0
7bc7353030fdd9b1e3d537995f7b7e2eac303b1f,Rename Method,352,186,675,6212,10961,0
dfd26ffdbf265307ca91fdf0149b5578b65dc386,Extract Method,351,617,101,8187,13789,0
4c1a37c6e3e260eb88efd61d61285ad704f7c64a,Rename Class,351,888,742,7369,13082,0
4c1a37c6e3e260eb88efd61d61285ad704f7c64a,Move Attribute,351,888,742,7369,13082,0
4c1a37c6e3e260eb88efd61d61285ad704f7c64a,Rename Method,351,888,742,7369,13082,0
c91b2fb5364b1bf541875570f744ed45f27d936e,Extract Superclass,344,4605,10086,2965,3051,0
c91b2fb5364b1bf541875570f744ed45f27d936e,Pull Up Attribute,344,4605,10086,2965,3051,0
c91b2fb5364b1bf541875570f744ed45f27d936e,Rename Method,344,4605,10086,2965,3051,0
c91b2fb5364b1bf541875570f744ed45f27d936e,Pull Up Method,344,4605,10086,2965,3051,0
c91b2fb5364b1bf541875570f744ed45f27d936e,Move Method,344,4605,10086,2965,3051,0
645ea56d5b754a82c8ea494b2d809f3e6127c4cb,Rename Class,339,84,26,3414,3270,0
645ea56d5b754a82c8ea494b2d809f3e6127c4cb,Extract Method,339,84,26,3414,3270,0
491f06764afbed78dd79ba97ed1eea7c94fdb5f6,Rename Method,332,18,6,3547,3409,0
85be5d4d89c40bf1087b17bab02388ef62bfe449,Move Class,324,2592,2929,1043,550,0
85be5d4d89c40bf1087b17bab02388ef62bfe449,Move Attribute,324,2592,2929,1043,550,0
85be5d4d89c40bf1087b17bab02388ef62bfe449,Extract Method,324,2592,2929,1043,550,0
85be5d4d89c40bf1087b17bab02388ef62bfe449,Rename Method,324,2592,2929,1043,550,0
85be5d4d89c40bf1087b17bab02388ef62bfe449,Extract And Move Method,324,2592,2929,1043,550,0
85be5d4d89c40bf1087b17bab02388ef62bfe449,Move Method,324,2592,2929,1043,550,0
eada4444dc3cb5d4aa318da15ae08b509d7fc91c,Extract Method,324,70,35,976,654,0
46f7f5f57890086055bded31836454d81a64324c,Extract Method,309,201,55,998,713,0
f9f0242953244d40f5cb07b97a683076b28988d2,Move Method,309,533,245,469,470,0
6e4b90aca78a0e0525e1ab1cb3a12c20b287079c,Rename Class,306,151,145,1200,733,0
3fab11fcdd018984bc0ea486bb0edb0c107d96e5,Rename Method,303,88,70,1332,798,0
4f85d9ca50d060c3e5affa5b092a432f378ac9c8,Move Class,302,3,139,1358,664,0
ff0d84e31118392d59d7c61dc3200ad54cab4389,Extract Method,299,223,114,1149,553,0
ba0e4195aa270686b2a5ea6cebd786f7ef5e5d74,Rename Method,296,4,2,3438,2299,0
0393b1f29160eb81d082bd4236181f4e9d7cb3fb,Move Class,290,882,408,2671,2004,0
0393b1f29160eb81d082bd4236181f4e9d7cb3fb,Extract Method,290,882,408,2671,2004,0
0393b1f29160eb81d082bd4236181f4e9d7cb3fb,Rename Method,290,882,408,2671,2004,0
ae6cc2787b3e0a810e092b6b9152b9994b171f3b,Move Class,277,220,135,2574,1970,0
ae6cc2787b3e0a810e092b6b9152b9994b171f3b,Move Attribute,277,220,135,2574,1970,0
ae6cc2787b3e0a810e092b6b9152b9994b171f3b,Move Method,277,220,135,2574,1970,0
1696ab52d4f91c78696e456eb6e998586ecab4ec,Extract Method,263,29,5,3170,2263,0
e4ea92f2f3d76c20e246fbd15871d0d423e9cbab,Extract Method,261,14,3,3239,2271,0
792794ccd7fe962007f2619e9327e785b859ecfe,Extract Superclass,254,2293,1748,2168,808,0
792794ccd7fe962007f2619e9327e785b859ecfe,Rename Method,254,2293,1748,2168,808,0
792794ccd7fe962007f2619e9327e785b859ecfe,Extract And Move Method,254,2293,1748,2168,808,0
6d69c2886d882f3e8e4c60e09fe3f1d6623e915f,Extract Method,242,115,113,2360,1065,0
65fdedfed68f269ff4d12c0c425c8578bd1220bc,Inline Method,229,123,101,3780,1455,0
65fdedfed68f269ff4d12c0c425c8578bd1220bc,Move Method,229,123,101,3780,1455,0
3d1038c2ef60f731f0d20a1e9d32dc87a54d6516,Extract Superclass,227,625,298,3332,1260,0
3d1038c2ef60f731f0d20a1e9d32dc87a54d6516,Pull Up Method,227,625,298,3332,1260,0
3d1038c2ef60f731f0d20a1e9d32dc87a54d6516,Pull Up Attribute,227,625,298,3332,1260,0
4cf2cf23e6913ac9455e8d2cbe94b9ec9e0a2a32,Rename Method,227,83,11,3320,1279,0
3517be7285e1af22d808ad0fa3a79bb42568d17d,Rename Method,226,1222,285,2603,1083,0
76d77aa6529e31af8a5b9f874a165d1246440140,Rename Class,225,307,370,3800,1221,0
d48d205ec61b1ce55a3a516a6d2ed48a9810de6b,Rename Method,225,1543,491,2403,870,0
d48d205ec61b1ce55a3a516a6d2ed48a9810de6b,Extract And Move Method,225,1543,491,2403,870,0
bf45635f6712a84a6ec10614a8c84777cbbaf829,Move Attribute,218,177,103,2829,916,0
4460c67cf62d665fc2b5312032185cf71d55fc9d,Move Attribute,215,71,30,9918,1119,0
417bc626b293ae54192a4c98b6c871941a58d537,Extract Interface,215,505,89,15276,1071,0
417bc626b293ae54192a4c98b6c871941a58d537,Move Attribute,215,505,89,15276,1071,0
c0bde97bc382a38e620244c7c266441384ae7a2e,Rename Class,214,1504,508,13773,564,0
c0bde97bc382a38e620244c7c266441384ae7a2e,Extract Interface,214,1504,508,13773,564,0
c0bde97bc382a38e620244c7c266441384ae7a2e,Extract Superclass,214,1504,508,13773,564,0
c0bde97bc382a38e620244c7c266441384ae7a2e,Move Attribute,214,1504,508,13773,564,0
c0bde97bc382a38e620244c7c266441384ae7a2e,Move Method,214,1504,508,13773,564,0
e46dacdd881830dbf767a59ce0b95d53a3767729,Rename Class,213,146,140,13775,438,0
9b9f77a82a1a3ac3d9fd772a4bc36d60b81a4445,Rename Class,213,603,149,14506,1226,0
9b9f77a82a1a3ac3d9fd772a4bc36d60b81a4445,Extract Superclass,213,603,149,14506,1226,0
e2cf21b9fd6a564debe003a8ec17d77f20e98e27,Extract Method,210,7160,233,7355,1003,0
e2cf21b9fd6a564debe003a8ec17d77f20e98e27,Push Down Method,210,7160,233,7355,1003,0
432a9fb99ff7c72a6adece0a40a55c1b31fa1853,Extract Interface,208,5863,41,2432,1256,0
9ee84cf8081f78054a40013e1f5731ab38698e6e,Rename Class,206,1,1,2590,1288,0
7136bf89869500f46ed2614f48a392978a2a3f61,Extract And Move Method,206,148,14,2820,1373,0
4d3a99ba25df78f76a0cd7a624ef8aca67e45c6d,Move Attribute,205,1334,937,1552,462,0
4d3a99ba25df78f76a0cd7a624ef8aca67e45c6d,Extract Method,205,1334,937,1552,462,0
4d3a99ba25df78f76a0cd7a624ef8aca67e45c6d,Move Method,205,1334,937,1552,462,0
ec2c4ee4020255ecf554cc706824dbee7cf9e56a,Extract Method,201,9,10,2890,875,0
07c484b69e7cc0a4f72a2aa1283ea362bbd6f758,Extract Interface,201,940,294,2244,671,0
07c484b69e7cc0a4f72a2aa1283ea362bbd6f758,Move Attribute,201,940,294,2244,671,0
07c484b69e7cc0a4f72a2aa1283ea362bbd6f758,Move Method,201,940,294,2244,671,0
9532afb488d77b452f326eb55b1b754c22557ae3,Extract Method,200,159,33,2095,647,0
ad55eed213c979a61a6454a65948cffbbc7d3269,Extract Interface,199,378,99,1907,607,0
f3b26f6fb767aa1e6673e0dd5670299831067c14,Extract Method,199,66,26,2405,966,0
ad61c10578f947e41e95a7145f13f4710c4e2d5d,Extract Method,197,1347,423,1359,657,0
28f003e048714a9d12e7a3c5943b6bb53a6f1e48,Extract Method,191,294,90,1224,2801,0
9011f220bb986baee3e170fed330149999cd5ec1,Move Class,180,10,9,1403,2864,0
5d7d3fa048b5d2b1e8073f75454ed21510adc483,Extract Superclass,179,190,59,1534,3017,0
6cdb44f836fdf7be09817b1816363eabe7ba5476,Push Down Attribute,178,564,385,2188,3567,0
469ec513a4502da5d5652e64911368885312845d,Move Attribute,177,301,114,2120,3605,0
469ec513a4502da5d5652e64911368885312845d,Extract Method,177,301,114,2120,3605,0
b66b25bd06fdc31f128c45dfb3441932a2e89160,Move Class,176,159,2234,2231,1422,0
b66b25bd06fdc31f128c45dfb3441932a2e89160,Rename Class,176,159,2234,2231,1422,0
09408f14a55ae110070d1d5e56965af34af87de4,Extract Method,176,189,72,2609,1862,0
a33818fad9d53d649e945eafce4c172ee8c24c2e,Rename Method,176,321,212,11685,12005,0
fad3bbd4912828f2ab1d67876dd5d087e9e0f228,Move Attribute,171,1218,935,11682,11089,0
d1d6f2c154b9f4f23750ef724b13c9bd4eb46119,Extract Method,165,233,152,11482,10939,0
e522b2f51da6b3b38dd01d6927a5d0904508322b,Rename Method,164,270,51,11608,11208,0
2a71c7545b6fc5a563fac1f986043391a5eb1005,Push Down Attribute,163,567,512,11942,10847,0
2a71c7545b6fc5a563fac1f986043391a5eb1005,Push Down Method,163,567,512,11942,10847,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Move Class,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Extract Superclass,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Extract Interface,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Move Attribute,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Rename Method,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Extract Method,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Pull Up Method,158,9397,10355,2548,494,0
6c9fb870458eb8bd1faeb515a87ede8154790596,Move Method,158,9397,10355,2548,494,0
c3c29faa239ec05da71ad86b23c611edd40e7c8f,Move Class,157,1215,19,1633,574,0
cff3df01921372c1a05a1b9fc5536c55f5111cd2,Rename Method,155,33,2,3957,1162,0
cff3df01921372c1a05a1b9fc5536c55f5111cd2,Extract Method,155,33,2,3957,1162,0
0d3a48195b973398a660c4baf4d26f258b91feea,Inline Method,145,396,320,3904,955,0
0d3a48195b973398a660c4baf4d26f258b91feea,Extract And Move Method,145,396,320,3904,955,0
a669441158b3bb824a6476f27eb024eccb02db94,Extract Superclass,144,901,151,3978,933,0
a669441158b3bb824a6476f27eb024eccb02db94,Pull Up Method,144,901,151,3978,933,0
aa010af9a0f562aad14ec57a433cad12a82ba31c,Move Class,141,3,2,4207,1069,0
2b6391b369ff35099936297df7ccb875b2edcad0,Extract Method,137,300,99,4073,1194,0
da693c4911589c79c8624bf7cfb63d7bcf498d2c,Extract Superclass,137,2357,590,2111,742,0
da693c4911589c79c8624bf7cfb63d7bcf498d2c,Rename Method,137,2357,590,2111,742,0
da693c4911589c79c8624bf7cfb63d7bcf498d2c,Pull Up Method,137,2357,590,2111,742,0
da693c4911589c79c8624bf7cfb63d7bcf498d2c,Pull Up Attribute,137,2357,590,2111,742,0
e152d32f264877ffb1c2bb8f175b3fa35800a5fc,Extract Superclass,137,343,113,2864,795,0
e152d32f264877ffb1c2bb8f175b3fa35800a5fc,Pull Up Method,137,343,113,2864,795,0
e152d32f264877ffb1c2bb8f175b3fa35800a5fc,Pull Up Attribute,137,343,113,2864,795,0
d08654a694b00bee634dc768b9200c09397cc5a4,Rename Method,136,975,129,1983,752,0
d08654a694b00bee634dc768b9200c09397cc5a4,Extract Method,136,975,129,1983,752,0
d08654a694b00bee634dc768b9200c09397cc5a4,Extract And Move Method,136,975,129,1983,752,0
281a7377823573eb1d84a45397bb1734da044068,Move Attribute,136,232,138,1817,676,0
281a7377823573eb1d84a45397bb1734da044068,Rename Method,136,232,138,1817,676,0
c5ab7a0c6ff68e1d744d2575eee6ae3604da0da7,Pull Up Attribute,135,166,224,1844,1242,0
c5ab7a0c6ff68e1d744d2575eee6ae3604da0da7,Pull Up Method,135,166,224,1844,1242,0
7ab2ad399e0c92de85984ae09451b6460fce9dcc,Extract And Move Method,129,395,138,2449,2096,0
f66e1665aabe2c46b725c34e781ffea34ec2c7cb,Pull Up Attribute,129,1096,166,1809,2291,0
cd55afcdaac96adfa1dca2847bf5c9797a3e2ea3,Extract Method,128,94,86,3901,3047,0
187be921f6a681d99aaffa40bb3a7807bdb7733e,Move Class,128,66,62,3915,3015,0
16f42c9cea71d3b9e3a196d5f7ac596f9aa1cd6e,Extract Method,128,193,790,4338,2280,0
4c8c197c386f36da569470fb98756e38cc1432c1,Pull Up Attribute,127,1000,992,3583,1370,0
4c8c197c386f36da569470fb98756e38cc1432c1,Pull Up Method,127,1000,992,3583,1370,0
76686fb27d3a8f59f3e0587a610ccc1a897f5679,Move Method,127,456,361,4601,1039,0
130e369b703b6025342ecf9e73e1eb5ddf948e80,Extract Method,125,2186,842,2496,262,0
66ff98d574770ae552e051878b6325f8c89e68b2,Rename Method,124,80,30,2640,393,0
7fb588cbb83289ca05111d22b1bff00e8890133d,Extract Method,124,616,55,2155,370,0
53cdbea418666ebb910c6f217e648b1581a19135,Rename Method,123,245,82,1995,331,0
a80ff69715ebab0ed5af504d8198949cf9abe841,Extract Superclass,123,1474,30,1377,878,0
55942686ad919fea6f7ec1b4460636990c10a3fd,Rename Class,122,81,65,1362,929,0
4a6894271ef074f3bec2c4e9acc2175bd9ccf9b5,Extract Method,121,224,161,1460,1186,0
56d488e657d613deffb31c75e9fe0c941bb41711,Extract Method,120,131,32,3499,4148,0
4f74ff5b6ae3f79bf4d231444dae6446ce000854,Rename Method,120,85,43,4002,4660,0
f8a6d4ab5ed5eaa45f7b6c3ab24e1e34e45708d5,Move Attribute,120,856,577,3154,4091,0
fb5eefad8577bb4545c2a64c18060d28b6f44036,Rename Method,117,66,116,5492,11504,0
fb5eefad8577bb4545c2a64c18060d28b6f44036,Extract Method,117,66,116,5492,11504,0
f7c2353a5e79e21a413c62ebbce1b4859df7bd65,Pull Up Attribute,116,322,418,13092,15357,0
f7c2353a5e79e21a413c62ebbce1b4859df7bd65,Pull Up Method,116,322,418,13092,15357,0
06fe9af0be5bb75f0d296e043b462e55b41aedc5,Move Class,115,2170,2994,14557,12727,0
06fe9af0be5bb75f0d296e043b462e55b41aedc5,Rename Class,115,2170,2994,14557,12727,0
06fe9af0be5bb75f0d296e043b462e55b41aedc5,Move Attribute,115,2170,2994,14557,12727,0
06fe9af0be5bb75f0d296e043b462e55b41aedc5,Pull Up Attribute,115,2170,2994,14557,12727,0
06fe9af0be5bb75f0d296e043b462e55b41aedc5,Move Method,115,2170,2994,14557,12727,0
06fe9af0be5bb75f0d296e043b462e55b41aedc5,Pull Up Method,115,2170,2994,14557,12727,0
696c78348ca0565e6a45c1fbdaf9a2f2bb732fde,Move Class,115,588,555,14377,12544,0
696c78348ca0565e6a45c1fbdaf9a2f2bb732fde,Rename Class,115,588,555,14377,12544,0
be16bb23f147af0d73add9b41cae73a01d53156d,Move Class,115,8,8,14395,12547,0
9f5adcbdd552c39a6654f8c249441231822fac13,Rename Package,114,2404,7529,12418,5110,0
aab0f40ddfab5b5dea926b5b88a8b11803dfa4b6,Move Class,114,7922,4271,5721,1255,0
aab0f40ddfab5b5dea926b5b88a8b11803dfa4b6,Extract Superclass,114,7922,4271,5721,1255,0
aab0f40ddfab5b5dea926b5b88a8b11803dfa4b6,Pull Up Method,114,7922,4271,5721,1255,0
2227f67b1f9203b487c97f251594f2e972244d7c,Rename Method,114,3635,364,2795,1276,0
fb90311f8136332451499f1063391027656ec60c,Extract Method,113,408,372,2640,955,0
4778667e946d089be9c0b03e9f3d202a2870ad25,Rename Method,107,26,11,3779,963,0
9678fad31a2ee649146d6a1326e6edb547d5ce3c,Rename Class,107,427,92,5647,3454,0
9678fad31a2ee649146d6a1326e6edb547d5ce3c,Rename Method,107,427,92,5647,3454,0
28eb05b45fcb86648242c7c7850975dbcd6ab809,Move Attribute,103,1225,416,4811,3247,0
28eb05b45fcb86648242c7c7850975dbcd6ab809,Extract Method,103,1225,416,4811,3247,0
d39ac093cda7a4a223647e0ed1e0d0fb7f99c969,Move Attribute,99,709,385,4938,3026,0
d39ac093cda7a4a223647e0ed1e0d0fb7f99c969,Move Method,99,709,385,4938,3026,0
2529e888710ce67507dce5bb64cb75b0fb2d671f,Extract Method,96,253,51,5200,3229,0
f3350737fd49d29a8f0145800cf2fd2bf4fcd728,Extract Method,96,1165,19,4297,3369,0
46d7e36ac1b362028188f2bf5a004adf6a7c4be7,Move Class,94,2295,2583,3057,1102,0
46d7e36ac1b362028188f2bf5a004adf6a7c4be7,Move Attribute,94,2295,2583,3057,1102,0
46d7e36ac1b362028188f2bf5a004adf6a7c4be7,Move Method,94,2295,2583,3057,1102,0
b013f2457b054b30ceba87cdf6f2747147fea778,Pull Up Method,79,389,209,2924,985,0
b013f2457b054b30ceba87cdf6f2747147fea778,Extract And Move Method,79,389,209,2924,985,0
57076892665a32998dac22d7c7d2befedf4d94a8,Extract Method,78,836,164,7472,1395,0
57076892665a32998dac22d7c7d2befedf4d94a8,Rename Method,78,836,164,7472,1395,0
b266c64435015e45759e5b8736b1161f47e8f982,Move Attribute,75,515,254,7294,1157,0
b266c64435015e45759e5b8736b1161f47e8f982,Extract Method,75,515,254,7294,1157,0
91e7fd5e1ffd454ece4dc331e59dec0d81d17094,Extract Method,74,262,159,7055,1228,0
cce2776c5be40b58d94d60878cfa6623871cde33,Extract Method,72,1055,316,6884,1004,0
41ede176bda159d8721d3c5543b10bce9efe26ce,Push Down Attribute,71,256,92,6640,932,0
41ede176bda159d8721d3c5543b10bce9efe26ce,Extract Method,71,256,92,6640,932,0
41ede176bda159d8721d3c5543b10bce9efe26ce,Push Down Method,71,256,92,6640,932,0
baf0bed413fcf3a64f271bbdd6b4df720a5b35e3,Rename Class,66,5384,574,2297,929,0
baf0bed413fcf3a64f271bbdd6b4df720a5b35e3,Rename Method,66,5384,574,2297,929,0
707bc4977b201f2c33855554b54404b0d19f3d82,Rename Class,61,337,16,5077,1166,0
060b7e7e41bd9481ba2b35f121690738ee85e822,Pull Up Attribute,60,23,230,5238,1251,0
95f67fdf47a04b71fd58ae6ce4a1f31346eed260,Extract Interface,59,884,92,6716,4127,0
f42401121610eb4d08aa054c916577a07f067e5e,Inline Method,59,12,20,7217,4882,0
45d18c9a665bd69fcdf8b95a7a083adba462cb9e,Extract Superclass,58,1041,571,6303,4411,0
